Trend,Rise_0,Body_i_0,h_Wick_i_0,l_Wick_i_0,Rise_1,Open_1,High_1,Low_1,Close_1,Body_1,h_Wick_1,l_Wick_1,h_Wick_i_1,l_Wick_i_1,Rise_2,Open_2,High_2,Low_2,Close_2,Body_2,h_Wick_2,l_Wick_2,h_Wick_i_2,l_Wick_i_2,Label,LabelConf
0,1,1.3200000000000005,0.0599999999999987,0.5700000000000003,0,1.0892193308550184,1.0216894977168949,1.062941554271034,0.9965635738831614,0.1363636363636361,5.333333333333452,1.491228070175434,1.777777777777782,4.722222222222218,0,1.0210466439135382,1.0094972067039107,1.027190332326284,0.9798850574712644,5.0,0.3750000000000028,0.0588235294117656,0.1333333333333346,0.0555555555555564,2.0,1.0
0,0,0.1799999999999997,0.3200000000000003,0.8499999999999979,0,1.0210466439135382,1.0094972067039107,1.027190332326284,0.9798850574712644,5.0,0.3750000000000028,0.0588235294117656,0.1333333333333346,0.0555555555555564,1,0.9690139275766017,1.0315439955727723,0.9941176470588234,1.0639296187683285,0.8291111111111144,4.166666666666632,9.875999999999864,0.6700616456714003,0.6617528812650751,2.0,1.0
0,0,0.8999999999999986,0.120000000000001,0.0500000000000007,1,0.9690139275766017,1.0315439955727723,0.9941176470588234,1.0639296187683285,0.8291111111111144,4.166666666666632,9.875999999999864,0.6700616456714003,0.6617528812650751,1,1.031401993813888,1.081008583690987,1.0508934911242604,1.093715545755237,2.5462342535513187,0.6199999999999974,0.3643175374645602,0.1631578947368415,0.0946842105263158,2.0,1.0
0,1,0.7462000000000018,0.5,0.4938000000000002,1,1.031401993813888,1.081008583690987,1.0508934911242604,1.093715545755237,2.5462342535513187,0.6199999999999974,0.3643175374645602,0.1631578947368415,0.0946842105263158,0,1.1114827201783724,1.066997518610422,1.0698137960934904,1.0025201612903225,0.0263157894736846,5.032258064516146,4.94719288493608,31.19999999999953,17.79999999999976,2.0,1.0
0,1,1.8999999999999984,0.3099999999999987,0.1798999999999999,0,1.1114827201783724,1.066997518610422,1.0698137960934904,1.0025201612903225,0.0263157894736846,5.032258064516146,4.94719288493608,31.19999999999953,17.79999999999976,0,1.0381143430290871,0.9906976744186048,1.055263157894737,1.0377073906485672,1.199999999999957,0.3846153846153858,0.6629213483146061,10.000000000000236,9.83333333333354,2.0,1.0
1,0,0.0500000000000007,1.5599999999999987,0.8900000000000006,0,1.0381143430290871,0.9906976744186048,1.055263157894737,1.0377073906485672,1.199999999999957,0.3846153846153858,0.6629213483146061,10.000000000000236,9.83333333333354,1,1.032367149758454,1.044600938967136,1.0433915211970075,1.061531007751938,9.000000000000178,0.5666666666666651,0.7627118644067786,0.6296296296296303,0.8333333333333334,0.0,1.0
1,0,0.0599999999999987,0.6000000000000014,0.5899999999999999,1,1.032367149758454,1.044600938967136,1.0433915211970075,1.061531007751938,9.000000000000178,0.5666666666666651,0.7627118644067786,0.6296296296296303,0.8333333333333334,0,1.0224613944782406,0.9820224719101124,0.9584130019120458,0.926517571884984,2.870370370370376,0.0,0.5555555555555565,0.0,0.161290322580645,0.0,1.0
1,1,0.5399999999999991,0.3399999999999998,0.4499999999999993,0,1.0224613944782406,0.9820224719101124,0.9584130019120458,0.926517571884984,2.870370370370376,0.0,0.5555555555555565,0.0,0.161290322580645,0,0.9455377574370708,0.9565217391304348,0.972568578553616,0.9960591133004926,0.2838709677419361,5.0,2.8799999999999955,0.5454545454545403,1.636363636363629,3.0,1.0
1,0,1.5500000000000007,0.0,0.25,0,0.9455377574370708,0.9565217391304348,0.972568578553616,0.9960591133004926,0.2838709677419361,5.0,2.8799999999999955,0.5454545454545403,1.636363636363629,1,0.9922555663117134,1.0167464114832536,1.0446153846153847,1.0385756676557865,1.1363636363636331,1.0416666666666734,0.1805555555555544,0.5,0.259999999999998,3.0,1.0
1,0,0.4400000000000013,0.2399999999999984,0.7199999999999989,1,0.9922555663117134,1.0167464114832536,1.0446153846153847,1.0385756676557865,1.1363636363636331,1.0416666666666734,0.1805555555555544,0.5,0.259999999999998,1,1.033658536585366,1.0145882352941176,1.0338733431516935,1.0138095238095235,0.1999999999999957,1.0799999999999983,1.000000000000027,2.700000000000053,1.3000000000000531,0.0,1.0
