Trend,Rise_0,Body_i_0,h_Wick_i_0,l_Wick_i_0,Rise_1,Open_1,High_1,Low_1,Close_1,Body_1,h_Wick_1,l_Wick_1,h_Wick_i_1,l_Wick_i_1,Rise_2,Open_2,High_2,Low_2,Close_2,Body_2,h_Wick_2,l_Wick_2,h_Wick_i_2,l_Wick_i_2,Label,LabelConf
0,0,0.8799999999999955,0.1200000000000045,2.430000000000007,0,0.9818384401114206,0.9916546122176476,1.0,0.9803083155170472,1.1363636363636422,8.333333333333018,0.279835390946504,1.0,0.6800000000000068,1,1.0014752610077169,1.014811490125673,1.0209393799167052,1.028696051423324,1.3700000000000043,0.8199999999999932,0.0,0.5985401459853945,0.0,1.0,1.0
0,0,1.0,1.0,0.6800000000000068,1,1.0014752610077169,1.014811490125673,1.0209393799167052,1.028696051423324,1.3700000000000043,0.8199999999999932,0.0,0.5985401459853945,0.0,0,1.0169971671388105,0.9951348960636888,0.986515580736544,0.9952019638473554,0.4087591240875915,0.3048780487804903,5.0,0.4464285714285696,3.803571428571405,2.0,1.0
0,1,1.3700000000000043,0.8199999999999932,0.0,0,1.0169971671388105,0.9951348960636888,0.986515580736544,0.9952019638473554,0.4087591240875915,0.3048780487804903,5.0,0.4464285714285696,3.803571428571405,0,0.9832869080779943,0.9833333333333332,0.9986216402481048,0.9754456777665658,2.232142857142848,1.0,0.0281690140845081,0.2,0.0480000000000018,2.0,1.0
0,0,0.5600000000000023,0.25,2.1299999999999955,0,0.9832869080779943,0.9833333333333332,0.9986216402481048,0.9754456777665658,2.232142857142848,1.0,0.0281690140845081,0.2,0.0480000000000018,1,0.9851558073654392,0.9915254237288136,0.9876926616057052,1.0035632183908043,0.2960000000000036,1.759999999999991,17.833333333332543,1.1891891891891684,2.891891891891838,2.0,1.0
0,0,1.25,0.25,0.0600000000000022,1,0.9851558073654392,0.9915254237288136,0.9876926616057052,1.0035632183908043,0.2960000000000036,1.759999999999991,17.833333333332543,1.1891891891891684,2.891891891891838,0,0.9942489072923856,0.992136752136752,0.9898684057295912,0.9735425495361356,3.891891891891838,1.4090909090909267,0.0,0.4305555555555594,0.0,2.0,1.0
1,1,0.3700000000000045,0.4399999999999977,1.0699999999999932,0,0.9942489072923856,0.992136752136752,0.9898684057295912,0.9735425495361356,3.891891891891838,1.4090909090909267,0.0,0.4305555555555594,0.0,1,0.9826469227209624,0.9856420859177578,0.9941176470588236,0.9992941176470588,0.0,1.40322580645161,5.0,5.0,5.0,0.0,1.0
0,0,1.4399999999999975,0.6200000000000045,0.0,1,0.9826469227209624,0.9856420859177578,0.9941176470588236,0.9992941176470588,0.0,1.40322580645161,5.0,5.0,5.0,1,0.9941134918766188,1.0087402400652603,0.9984615384615384,1.0124793972215682,5.0,0.6436781609195394,0.1590909090908944,0.3589743589743599,0.0448717948717904,2.0,1.0
0,1,0.0,0.8700000000000045,0.4399999999999977,1,0.9941134918766188,1.0087402400652603,0.9984615384615384,1.0124793972215682,5.0,0.6436781609195394,0.1590909090908944,0.3589743589743599,0.0448717948717904,1,1.0613453339649457,1.0440157116451017,1.0482398956975227,1.0443023255813957,0.1217948717948701,1.0,16.8571428571446,2.947368421052679,6.210526315789584,2.0,1.0
0,1,1.5600000000000025,0.5600000000000023,0.0699999999999931,1,1.0613453339649457,1.0440157116451017,1.0482398956975227,1.0443023255813957,0.1217948717948701,1.0,16.8571428571446,2.947368421052679,6.210526315789584,1,0.9958714572640036,1.0110656191213898,0.9992085029398464,0.9978844226700812,1.9473684210526787,3.124999999999987,0.7457627118643986,4.729729729729671,2.3783783783783368,2.0,1.0
1,1,0.1899999999999977,0.5600000000000023,1.1800000000000068,1,0.9958714572640036,1.0110656191213898,0.9992085029398464,0.9978844226700812,1.9473684210526787,3.124999999999987,0.7457627118643986,4.729729729729671,2.3783783783783368,1,1.0034733893557424,1.009631169968261,1.0127871449586965,1.0230975228743584,5.7567567567566735,0.3200000000000013,0.0681818181818211,0.2629107981220673,0.0281690140845081,0.0,1.0
1,1,0.3700000000000045,1.75,0.8799999999999955,1,1.0034733893557424,1.009631169968261,1.0127871449586965,1.0230975228743584,5.7567567567566735,0.3200000000000013,0.0681818181818211,0.2629107981220673,0.0281690140845081,0,1.0230013398838766,1.012140921409214,1.0167597765363128,0.9937834005889412,0.2347417840375592,3.124999999999987,2.0,3.5,0.2400000000000091,0.0,1.0
1,1,2.1299999999999955,0.5600000000000023,0.0600000000000022,0,1.0230013398838766,1.012140921409214,1.0167597765363128,0.9937834005889412,0.2347417840375592,3.124999999999987,2.0,3.5,0.2400000000000091,1,0.9836280288146692,0.9859697975795224,0.9835164835164836,0.989793678665496,0.1399999999999863,1.0685714285714312,5.166666666666509,26.714285714288383,8.857142857143785,0.0,1.0
1,0,0.5,1.75,0.1200000000000045,1,0.9836280288146692,0.9859697975795224,0.9835164835164836,0.989793678665496,0.1399999999999863,1.0685714285714312,5.166666666666509,26.714285714288383,8.857142857143785,1,0.9958943630714602,1.0087986096024333,1.0006703910614525,1.0095354252134383,18.571428571430346,0.9732620320855632,0.3064516129032198,1.4000000000000088,0.1461538461538447,0.0,1.0
1,1,0.0699999999999931,1.8700000000000043,0.6200000000000045,1,0.9958943630714602,1.0087986096024333,1.0006703910614525,1.0095354252134383,18.571428571430346,0.9732620320855632,0.3064516129032198,1.4000000000000088,0.1461538461538447,1,1.0145961002785515,1.0115214816410034,1.01462706565431,1.0235035694673256,1.6384615384615386,0.4120879120879104,1.0,0.3521126760563388,0.0892018779342714,0.0,1.0
