Open,High,Low,Close,Volume
47.91,48.191,47.36,47.96,3013731.0
48.59,48.97,47.09,47.12,3999361.0
47.08,47.384,46.02,46.82,4940254.0
46.78,47.51,46.55,47.23,4291623.0
48.65,49.99,47.84,49.47,6117105.0
49.78,50.76,48.9,50.48,5407984.0
50.75,51.44,50.43,51.21,4542726.0
50.96,51.63,50.37,51.49,3471260.0
51.2,51.47,50.33,51.03,3605620.0
50.88,51.03,49.71,50.49,3793969.0
50.98,52.49,50.9,52.31,3240073.0
52.65,54.41,52.46,54.17,5436126.0
54.01,55.0,53.65,54.2,6073216.0
54.16,54.74,53.81,54.28,3864084.0
54.94,55.94,54.42,55.8,6686416.0
55.5,55.99,55.02,55.99,4830952.0
55.55,56.25,55.22,55.81,3199377.0
56.0,56.11,54.53,55.16,2742339.0
54.19,54.48,53.46,53.66,3451005.0
53.3,54.14,53.15,53.95,2597581.0
54.27,55.29,54.14,54.86,3869678.0
54.75,54.91,54.12,54.32,3445289.0
54.81,54.81,52.79,53.39,5230197.0
53.14,53.45,52.1,52.67,5396391.0
52.71,53.92,52.35,53.88,4621467.0
53.98,54.66,53.6,54.2,3119237.0
54.82,55.23,54.36,55.2,5100027.0
55.25,55.75,54.82,55.37,4680408.0
54.68,54.9,53.9,54.28,3925984.0
54.01,54.28,53.12,53.37,1887577.0
53.0,53.75,52.89,53.16,3363901.0
51.96,52.01,51.05,51.82,3989296.0
53.49,53.49,52.21,52.28,3791364.0
52.53,52.65,51.68,52.0,2692643.0
52.59,53.75,52.59,53.22,2852856.0
53.96,53.98,52.99,53.27,2377246.0
53.36,53.39,52.69,53.13,2609674.0
53.5,54.07,53.05,53.1,3196455.0
53.25,54.58,52.82,54.45,2882315.0
54.64,54.82,53.25,53.28,3198575.0
53.61,54.54,53.51,54.17,4039972.0
54.1,54.74,53.93,54.66,2665310.0
54.36,54.69,53.54,54.25,3659050.0
54.43,54.87,54.06,54.52,3355670.0
55.05,55.25,54.02,54.61,10475184.0
54.49,55.05,54.22,54.93,2678479.0
55.0,55.25,54.65,54.9,926169.0
54.98,55.23,54.52,55.22,1909555.0
55.29,55.55,54.72,54.83,1688526.0
54.86,55.05,54.24,54.34,1943330.0
54.02,54.78,53.93,54.73,2145716.0
55.23,55.54,53.64,53.75,5145239.0
53.11,53.6,52.41,52.42,5004295.0
52.32,52.88,52.0,52.21,4292996.0
52.29,53.065,51.99,52.19,5122795.0
52.41,53.17,51.92,52.73,3629739.0
52.75,53.07,51.81,52.19,2667816.0
52.86,52.87,51.4,51.5,3277304.0
51.5,52.4,51.47,52.35,2665522.0
